sample_name,split,part_name,ground_truth,predicted,prediction_probability,correct,source_file,ground_truth_rms_db,mixture_file_path,pt_file_path,processing_timestamp
sample000130,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample412.wav,-12.007,test2\sample000130\mixture.wav,output\2025-07-29_13-34-31_mic_1_gearbox.pt,2025-07-29 13:34:32
sample000131,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample522.wav,-12.0,test2\sample000131\mixture.wav,output\2025-07-29_13-34-33_mic_1_fan.pt,2025-07-29 13:34:34
sample000131,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample081.wav,-12.039,test2\sample000131\mixture.wav,output\2025-07-29_13-34-33_mic_1_pump.pt,2025-07-29 13:34:34
sample000131,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample445.wav,-12.001,test2\sample000131\mixture.wav,output\2025-07-29_13-34-33_mic_1_slider.pt,2025-07-29 13:34:34
sample000131,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample096.wav,-12.003,test2\sample000131\mixture.wav,output\2025-07-29_13-34-33_mic_1_bearing.pt,2025-07-29 13:34:34
sample000131,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample042.wav,-12.085,test2\sample000131\mixture.wav,output\2025-07-29_13-34-33_mic_1_gearbox.pt,2025-07-29 13:34:34
sample000132,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample522.wav,-12.0,test2\sample000132\mixture.wav,output\2025-07-29_13-34-34_mic_1_fan.pt,2025-07-29 13:34:35
sample000132,test,pump,normal,abnormal,0.976,False,D:\machine_sounds\pump_normal\sample1307.wav,-12.0,test2\sample000132\mixture.wav,output\2025-07-29_13-34-34_mic_1_pump.pt,2025-07-29 13:34:35
sample000132,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2119.wav,-12.03,test2\sample000132\mixture.wav,output\2025-07-29_13-34-34_mic_1_slider.pt,2025-07-29 13:34:35
sample000132,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample096.wav,-12.001,test2\sample000132\mixture.wav,output\2025-07-29_13-34-34_mic_1_bearing.pt,2025-07-29 13:34:35
sample000132,test,gearbox,faulty,abnormal,0.978,True,D:\machine_sounds\gearbox_faulty\sample152.wav,-12.004,test2\sample000132\mixture.wav,output\2025-07-29_13-34-34_mic_1_gearbox.pt,2025-07-29 13:34:35
sample000133,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample1074.wav,-12.002,test2\sample000133\mixture.wav,output\2025-07-29_13-34-35_mic_1_fan.pt,2025-07-29 13:34:36
sample000133,test,pump,normal,abnormal,0.996,False,D:\machine_sounds\pump_normal\sample2378.wav,-12.0,test2\sample000133\mixture.wav,output\2025-07-29_13-34-35_mic_1_pump.pt,2025-07-29 13:34:36
sample000133,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1631.wav,-12.005,test2\sample000133\mixture.wav,output\2025-07-29_13-34-35_mic_1_slider.pt,2025-07-29 13:34:36
sample000133,test,bearing,normal,normal,0.107,True,D:\machine_sounds\bearing_normal\sample2468.wav,-12.0,test2\sample000133\mixture.wav,output\2025-07-29_13-34-35_mic_1_bearing.pt,2025-07-29 13:34:36
sample000133,test,gearbox,normal,abnormal,0.996,False,D:\machine_sounds\gearbox_normal\sample892.wav,-12.0,test2\sample000133\mixture.wav,output\2025-07-29_13-34-35_mic_1_gearbox.pt,2025-07-29 13:34:36
sample000134,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample1637.wav,-12.0,test2\sample000134\mixture.wav,output\2025-07-29_13-34-36_mic_1_fan.pt,2025-07-29 13:34:37
sample000134,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample167.wav,-12.002,test2\sample000134\mixture.wav,output\2025-07-29_13-34-36_mic_1_pump.pt,2025-07-29 13:34:37
sample000134,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample445.wav,-12.001,test2\sample000134\mixture.wav,output\2025-07-29_13-34-36_mic_1_slider.pt,2025-07-29 13:34:37
sample000134,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample2932.wav,-12.001,test2\sample000134\mixture.wav,output\2025-07-29_13-34-36_mic_1_bearing.pt,2025-07-29 13:34:37
sample000134,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample152.wav,-12.001,test2\sample000134\mixture.wav,output\2025-07-29_13-34-36_mic_1_gearbox.pt,2025-07-29 13:34:37
sample000135,test,fan,faulty,abnormal,0.999,True,D:\machine_sounds\fan_faulty\sample552.wav,-12.003,test2\sample000135\mixture.wav,output\2025-07-29_13-34-37_mic_1_fan.pt,2025-07-29 13:34:38
sample000135,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample167.wav,-12.002,test2\sample000135\mixture.wav,output\2025-07-29_13-34-37_mic_1_pump.pt,2025-07-29 13:34:38
sample000135,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample445.wav,-12.001,test2\sample000135\mixture.wav,output\2025-07-29_13-34-37_mic_1_slider.pt,2025-07-29 13:34:38
sample000135,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample096.wav,-12.001,test2\sample000135\mixture.wav,output\2025-07-29_13-34-37_mic_1_bearing.pt,2025-07-29 13:34:38
sample000135,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample547.wav,-12.063,test2\sample000135\mixture.wav,output\2025-07-29_13-34-37_mic_1_gearbox.pt,2025-07-29 13:34:38
sample000136,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample3452.wav,-12.0,test2\sample000136\mixture.wav,output\2025-07-29_13-34-39_mic_1_fan.pt,2025-07-29 13:34:39
sample000136,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample167.wav,-12.0,test2\sample000136\mixture.wav,output\2025-07-29_13-34-39_mic_1_pump.pt,2025-07-29 13:34:39
sample000136,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample445.wav,-12.001,test2\sample000136\mixture.wav,output\2025-07-29_13-34-39_mic_1_slider.pt,2025-07-29 13:34:39
sample000136,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample1782.wav,-12.001,test2\sample000136\mixture.wav,output\2025-07-29_13-34-39_mic_1_bearing.pt,2025-07-29 13:34:39
sample000136,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample152.wav,-12.001,test2\sample000136\mixture.wav,output\2025-07-29_13-34-39_mic_1_gearbox.pt,2025-07-29 13:34:39
sample000137,test,fan,normal,abnormal,0.996,False,D:\machine_sounds\fan_normal\sample912.wav,-12.0,test2\sample000137\mixture.wav,output\2025-07-29_13-34-40_mic_1_fan.pt,2025-07-29 13:34:41
sample000137,test,pump,faulty,abnormal,0.997,True,D:\machine_sounds\pump_faulty\sample167.wav,-12.001,test2\sample000137\mixture.wav,output\2025-07-29_13-34-40_mic_1_pump.pt,2025-07-29 13:34:41
sample000137,test,slider,normal,abnormal,0.997,False,D:\machine_sounds\slider_normal\sample852.wav,-12.001,test2\sample000137\mixture.wav,output\2025-07-29_13-34-40_mic_1_slider.pt,2025-07-29 13:34:41
sample000137,test,bearing,faulty,abnormal,0.785,True,D:\machine_sounds\bearing_faulty\sample096.wav,-12.001,test2\sample000137\mixture.wav,output\2025-07-29_13-34-40_mic_1_bearing.pt,2025-07-29 13:34:41
sample000137,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample152.wav,-12.005,test2\sample000137\mixture.wav,output\2025-07-29_13-34-40_mic_1_gearbox.pt,2025-07-29 13:34:41
sample000138,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample552.wav,-12.002,test2\sample000138\mixture.wav,output\2025-07-29_13-34-41_mic_1_fan.pt,2025-07-29 13:34:42
sample000138,test,pump,normal,normal,0.267,True,D:\machine_sounds\pump_normal\sample1791.wav,-12.013,test2\sample000138\mixture.wav,output\2025-07-29_13-34-41_mic_1_pump.pt,2025-07-29 13:34:42
sample000138,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample505.wav,-12.005,test2\sample000138\mixture.wav,output\2025-07-29_13-34-41_mic_1_slider.pt,2025-07-29 13:34:42
sample000138,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample2531.wav,-12.001,test2\sample000138\mixture.wav,output\2025-07-29_13-34-41_mic_1_bearing.pt,2025-07-29 13:34:42
sample000138,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample152.wav,-12.001,test2\sample000138\mixture.wav,output\2025-07-29_13-34-41_mic_1_gearbox.pt,2025-07-29 13:34:42
sample000139,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample552.wav,-12.002,test2\sample000139\mixture.wav,output\2025-07-29_13-34-42_mic_1_fan.pt,2025-07-29 13:34:43
sample000139,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1198.wav,-12.019,test2\sample000139\mixture.wav,output\2025-07-29_13-34-42_mic_1_pump.pt,2025-07-29 13:34:43
sample000139,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample505.wav,-12.005,test2\sample000139\mixture.wav,output\2025-07-29_13-34-42_mic_1_slider.pt,2025-07-29 13:34:43
sample000139,test,bearing,normal,abnormal,0.819,False,D:\machine_sounds\bearing_normal\sample017.wav,-12.0,test2\sample000139\mixture.wav,output\2025-07-29_13-34-42_mic_1_bearing.pt,2025-07-29 13:34:43
sample000139,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample242.wav,-12.007,test2\sample000139\mixture.wav,output\2025-07-29_13-34-42_mic_1_gearbox.pt,2025-07-29 13:34:43
sample000140,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample4071.wav,-12.0,test2\sample000140\mixture.wav,output\2025-07-29_13-34-43_mic_1_fan.pt,2025-07-29 13:34:44
sample000140,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample392.wav,-12.032,test2\sample000140\mixture.wav,output\2025-07-29_13-34-43_mic_1_pump.pt,2025-07-29 13:34:44
sample000140,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample505.wav,-12.005,test2\sample000140\mixture.wav,output\2025-07-29_13-34-43_mic_1_slider.pt,2025-07-29 13:34:44
sample000140,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample059.wav,-12.0,test2\sample000140\mixture.wav,output\2025-07-29_13-34-43_mic_1_bearing.pt,2025-07-29 13:34:44
sample000140,test,gearbox,faulty,abnormal,0.998,True,D:\machine_sounds\gearbox_faulty\sample242.wav,-12.007,test2\sample000140\mixture.wav,output\2025-07-29_13-34-43_mic_1_gearbox.pt,2025-07-29 13:34:44
sample000141,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample552.wav,-12.002,test2\sample000141\mixture.wav,output\2025-07-29_13-34-44_mic_1_fan.pt,2025-07-29 13:34:45
sample000141,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample3722.wav,-12.0,test2\sample000141\mixture.wav,output\2025-07-29_13-34-44_mic_1_pump.pt,2025-07-29 13:34:45
sample000141,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample505.wav,-12.005,test2\sample000141\mixture.wav,output\2025-07-29_13-34-44_mic_1_slider.pt,2025-07-29 13:34:45
sample000141,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample302.wav,-12.0,test2\sample000141\mixture.wav,output\2025-07-29_13-34-44_mic_1_bearing.pt,2025-07-29 13:34:45
sample000141,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample914.wav,-12.001,test2\sample000141\mixture.wav,output\2025-07-29_13-34-44_mic_1_gearbox.pt,2025-07-29 13:34:45
sample000142,test,fan,normal,abnormal,0.959,False,D:\machine_sounds\fan_normal\sample3123.wav,-12.0,test2\sample000142\mixture.wav,output\2025-07-29_13-34-45_mic_1_fan.pt,2025-07-29 13:34:46
sample000142,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample392.wav,-12.022,test2\sample000142\mixture.wav,output\2025-07-29_13-34-45_mic_1_pump.pt,2025-07-29 13:34:46
sample000142,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample505.wav,-12.005,test2\sample000142\mixture.wav,output\2025-07-29_13-34-45_mic_1_slider.pt,2025-07-29 13:34:46
sample000142,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample973.wav,-12.0,test2\sample000142\mixture.wav,output\2025-07-29_13-34-45_mic_1_bearing.pt,2025-07-29 13:34:46
sample000142,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample2098.wav,-12.002,test2\sample000142\mixture.wav,output\2025-07-29_13-34-45_mic_1_gearbox.pt,2025-07-29 13:34:46
sample000143,test,fan,normal,abnormal,0.914,False,D:\machine_sounds\fan_normal\sample3958.wav,-12.0,test2\sample000143\mixture.wav,output\2025-07-29_13-34-47_mic_1_fan.pt,2025-07-29 13:34:48
sample000143,test,pump,faulty,abnormal,0.949,True,D:\machine_sounds\pump_faulty\sample392.wav,-12.032,test2\sample000143\mixture.wav,output\2025-07-29_13-34-47_mic_1_pump.pt,2025-07-29 13:34:48
sample000143,test,slider,normal,abnormal,0.98,False,D:\machine_sounds\slider_normal\sample1031.wav,-12.001,test2\sample000143\mixture.wav,output\2025-07-29_13-34-47_mic_1_slider.pt,2025-07-29 13:34:48
sample000143,test,bearing,faulty,abnormal,0.977,True,D:\machine_sounds\bearing_faulty\sample059.wav,-12.0,test2\sample000143\mixture.wav,output\2025-07-29_13-34-47_mic_1_bearing.pt,2025-07-29 13:34:48
sample000143,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample823.wav,-12.004,test2\sample000143\mixture.wav,output\2025-07-29_13-34-47_mic_1_gearbox.pt,2025-07-29 13:34:48
sample000144,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample2837.wav,-12.001,test2\sample000144\mixture.wav,output\2025-07-29_13-34-48_mic_1_fan.pt,2025-07-29 13:34:49
sample000144,test,pump,normal,abnormal,0.996,False,D:\machine_sounds\pump_normal\sample1524.wav,-12.003,test2\sample000144\mixture.wav,output\2025-07-29_13-34-48_mic_1_pump.pt,2025-07-29 13:34:49
sample000144,test,slider,faulty,abnormal,1.0,True,D:\machine_sounds\slider_faulty\sample748.wav,-12.004,test2\sample000144\mixture.wav,output\2025-07-29_13-34-48_mic_1_slider.pt,2025-07-29 13:34:49
sample000144,test,bearing,faulty,abnormal,1.0,True,D:\machine_sounds\bearing_faulty\sample059.wav,-12.0,test2\sample000144\mixture.wav,output\2025-07-29_13-34-48_mic_1_bearing.pt,2025-07-29 13:34:49
sample000144,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample242.wav,-12.007,test2\sample000144\mixture.wav,output\2025-07-29_13-34-48_mic_1_gearbox.pt,2025-07-29 13:34:49
sample000145,test,fan,normal,abnormal,0.819,False,D:\machine_sounds\fan_normal\sample2726.wav,-12.0,test2\sample000145\mixture.wav,output\2025-07-29_13-34-49_mic_1_fan.pt,2025-07-29 13:34:50
sample000145,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample549.wav,-12.001,test2\sample000145\mixture.wav,output\2025-07-29_13-34-49_mic_1_pump.pt,2025-07-29 13:34:50
sample000145,test,slider,faulty,normal,0.031,False,D:\machine_sounds\slider_faulty\sample748.wav,-12.004,test2\sample000145\mixture.wav,output\2025-07-29_13-34-49_mic_1_slider.pt,2025-07-29 13:34:50
sample000145,test,bearing,faulty,abnormal,0.987,True,D:\machine_sounds\bearing_faulty\sample059.wav,-12.0,test2\sample000145\mixture.wav,output\2025-07-29_13-34-49_mic_1_bearing.pt,2025-07-29 13:34:50
sample000145,test,gearbox,faulty,abnormal,0.999,True,D:\machine_sounds\gearbox_faulty\sample242.wav,-12.003,test2\sample000145\mixture.wav,output\2025-07-29_13-34-49_mic_1_gearbox.pt,2025-07-29 13:34:50
sample000146,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample552.wav,-12.002,test2\sample000146\mixture.wav,output\2025-07-29_13-34-51_mic_1_fan.pt,2025-07-29 13:34:52
sample000146,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample826.wav,-12.021,test2\sample000146\mixture.wav,output\2025-07-29_13-34-51_mic_1_pump.pt,2025-07-29 13:34:52
sample000146,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2551.wav,-12.0,test2\sample000146\mixture.wav,output\2025-07-29_13-34-51_mic_1_slider.pt,2025-07-29 13:34:52
sample000146,test,bearing,faulty,abnormal,0.723,True,D:\machine_sounds\bearing_faulty\sample059.wav,-12.0,test2\sample000146\mixture.wav,output\2025-07-29_13-34-51_mic_1_bearing.pt,2025-07-29 13:34:52
sample000146,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample242.wav,-12.007,test2\sample000146\mixture.wav,output\2025-07-29_13-34-51_mic_1_gearbox.pt,2025-07-29 13:34:52
sample000147,test,fan,normal,abnormal,1.0,False,D:\machine_sounds\fan_normal\sample1013.wav,-12.001,test2\sample000147\mixture.wav,output\2025-07-29_13-34-52_mic_1_fan.pt,2025-07-29 13:34:53
sample000147,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample3587.wav,-12.0,test2\sample000147\mixture.wav,output\2025-07-29_13-34-52_mic_1_pump.pt,2025-07-29 13:34:53
sample000147,test,slider,faulty,abnormal,0.992,True,D:\machine_sounds\slider_faulty\sample748.wav,-12.004,test2\sample000147\mixture.wav,output\2025-07-29_13-34-52_mic_1_slider.pt,2025-07-29 13:34:53
sample000147,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample523.wav,-12.0,test2\sample000147\mixture.wav,output\2025-07-29_13-34-52_mic_1_bearing.pt,2025-07-29 13:34:53
sample000147,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample1817.wav,-12.0,test2\sample000147\mixture.wav,output\2025-07-29_13-34-52_mic_1_gearbox.pt,2025-07-29 13:34:53
sample000148,test,fan,normal,abnormal,0.992,False,D:\machine_sounds\fan_normal\sample571.wav,-12.0,test2\sample000148\mixture.wav,output\2025-07-29_13-34-53_mic_1_fan.pt,2025-07-29 13:34:54
sample000148,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample392.wav,-12.019,test2\sample000148\mixture.wav,output\2025-07-29_13-34-53_mic_1_pump.pt,2025-07-29 13:34:54
sample000148,test,slider,normal,normal,0.131,True,D:\machine_sounds\slider_normal\sample2027.wav,-12.004,test2\sample000148\mixture.wav,output\2025-07-29_13-34-53_mic_1_slider.pt,2025-07-29 13:34:54
sample000148,test,bearing,faulty,abnormal,0.976,True,D:\machine_sounds\bearing_faulty\sample278.wav,-12.001,test2\sample000148\mixture.wav,output\2025-07-29_13-34-53_mic_1_bearing.pt,2025-07-29 13:34:54
sample000148,test,gearbox,faulty,abnormal,0.62,True,D:\machine_sounds\gearbox_faulty\sample066.wav,-12.002,test2\sample000148\mixture.wav,output\2025-07-29_13-34-53_mic_1_gearbox.pt,2025-07-29 13:34:54
sample000149,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample347.wav,-12.003,test2\sample000149\mixture.wav,output\2025-07-29_13-34-55_mic_1_fan.pt,2025-07-29 13:34:56
sample000149,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1448.wav,-12.014,test2\sample000149\mixture.wav,output\2025-07-29_13-34-55_mic_1_pump.pt,2025-07-29 13:34:56
sample000149,test,slider,faulty,abnormal,0.659,True,D:\machine_sounds\slider_faulty\sample748.wav,-12.007,test2\sample000149\mixture.wav,output\2025-07-29_13-34-55_mic_1_slider.pt,2025-07-29 13:34:56
sample000149,test,bearing,normal,abnormal,0.804,False,D:\machine_sounds\bearing_normal\sample3285.wav,-12.0,test2\sample000149\mixture.wav,output\2025-07-29_13-34-55_mic_1_bearing.pt,2025-07-29 13:34:56
sample000149,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample2216.wav,-12.052,test2\sample000149\mixture.wav,output\2025-07-29_13-34-55_mic_1_gearbox.pt,2025-07-29 13:34:56
sample000150,test,fan,faulty,abnormal,0.999,True,D:\machine_sounds\fan_faulty\sample347.wav,-12.001,test2\sample000150\mixture.wav,output\2025-07-29_13-34-56_mic_1_fan.pt,2025-07-29 13:34:57
sample000150,test,pump,normal,abnormal,0.999,False,D:\machine_sounds\pump_normal\sample3631.wav,-12.001,test2\sample000150\mixture.wav,output\2025-07-29_13-34-56_mic_1_pump.pt,2025-07-29 13:34:57
sample000150,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample2200.wav,-12.002,test2\sample000150\mixture.wav,output\2025-07-29_13-34-56_mic_1_slider.pt,2025-07-29 13:34:57
sample000150,test,bearing,faulty,abnormal,0.999,True,D:\machine_sounds\bearing_faulty\sample278.wav,-12.0,test2\sample000150\mixture.wav,output\2025-07-29_13-34-56_mic_1_bearing.pt,2025-07-29 13:34:57
sample000150,test,gearbox,faulty,normal,0.148,False,D:\machine_sounds\gearbox_faulty\sample066.wav,-12.003,test2\sample000150\mixture.wav,output\2025-07-29_13-34-56_mic_1_gearbox.pt,2025-07-29 13:34:57
sample000151,test,fan,faulty,normal,0.06,False,D:\machine_sounds\fan_faulty\sample347.wav,-12.004,test2\sample000151\mixture.wav,output\2025-07-29_13-34-57_mic_1_fan.pt,2025-07-29 13:34:58
sample000151,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample1488.wav,-12.0,test2\sample000151\mixture.wav,output\2025-07-29_13-34-57_mic_1_pump.pt,2025-07-29 13:34:58
sample000151,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample915.wav,-12.006,test2\sample000151\mixture.wav,output\2025-07-29_13-34-57_mic_1_slider.pt,2025-07-29 13:34:58
sample000151,test,bearing,normal,normal,0.34,True,D:\machine_sounds\bearing_normal\sample1613.wav,-12.0,test2\sample000151\mixture.wav,output\2025-07-29_13-34-57_mic_1_bearing.pt,2025-07-29 13:34:58
sample000151,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample066.wav,-12.003,test2\sample000151\mixture.wav,output\2025-07-29_13-34-57_mic_1_gearbox.pt,2025-07-29 13:34:58
sample000152,test,fan,normal,abnormal,0.996,False,D:\machine_sounds\fan_normal\sample223.wav,-12.001,test2\sample000152\mixture.wav,output\2025-07-29_13-34-59_mic_1_fan.pt,2025-07-29 13:35:00
sample000152,test,pump,normal,abnormal,0.997,False,D:\machine_sounds\pump_normal\sample2640.wav,-12.0,test2\sample000152\mixture.wav,output\2025-07-29_13-34-59_mic_1_pump.pt,2025-07-29 13:35:00
sample000152,test,slider,faulty,abnormal,0.998,True,D:\machine_sounds\slider_faulty\sample748.wav,-12.004,test2\sample000152\mixture.wav,output\2025-07-29_13-34-59_mic_1_slider.pt,2025-07-29 13:35:00
sample000152,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample3280.wav,-12.0,test2\sample000152\mixture.wav,output\2025-07-29_13-34-59_mic_1_bearing.pt,2025-07-29 13:35:00
sample000152,test,gearbox,normal,abnormal,1.0,False,D:\machine_sounds\gearbox_normal\sample1673.wav,-12.0,test2\sample000152\mixture.wav,output\2025-07-29_13-34-59_mic_1_gearbox.pt,2025-07-29 13:35:00
sample000153,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample347.wav,-12.001,test2\sample000153\mixture.wav,output\2025-07-29_13-35-00_mic_1_fan.pt,2025-07-29 13:35:01
sample000153,test,pump,normal,abnormal,1.0,False,D:\machine_sounds\pump_normal\sample691.wav,-12.005,test2\sample000153\mixture.wav,output\2025-07-29_13-35-00_mic_1_pump.pt,2025-07-29 13:35:01
sample000153,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample218.wav,-12.0,test2\sample000153\mixture.wav,output\2025-07-29_13-35-00_mic_1_slider.pt,2025-07-29 13:35:01
sample000153,test,bearing,faulty,abnormal,0.987,True,D:\machine_sounds\bearing_faulty\sample278.wav,-12.0,test2\sample000153\mixture.wav,output\2025-07-29_13-35-00_mic_1_bearing.pt,2025-07-29 13:35:01
sample000153,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample066.wav,-12.008,test2\sample000153\mixture.wav,output\2025-07-29_13-35-00_mic_1_gearbox.pt,2025-07-29 13:35:01
sample000154,test,fan,faulty,abnormal,1.0,True,D:\machine_sounds\fan_faulty\sample347.wav,-12.001,test2\sample000154\mixture.wav,output\2025-07-29_13-35-01_mic_1_fan.pt,2025-07-29 13:35:02
sample000154,test,pump,faulty,abnormal,0.999,True,D:\machine_sounds\pump_faulty\sample392.wav,-12.009,test2\sample000154\mixture.wav,output\2025-07-29_13-35-01_mic_1_pump.pt,2025-07-29 13:35:02
sample000154,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1912.wav,-12.005,test2\sample000154\mixture.wav,output\2025-07-29_13-35-01_mic_1_slider.pt,2025-07-29 13:35:02
sample000154,test,bearing,normal,abnormal,1.0,False,D:\machine_sounds\bearing_normal\sample649.wav,-12.0,test2\sample000154\mixture.wav,output\2025-07-29_13-35-01_mic_1_bearing.pt,2025-07-29 13:35:02
sample000154,test,gearbox,normal,abnormal,0.997,False,D:\machine_sounds\gearbox_normal\sample1209.wav,-12.0,test2\sample000154\mixture.wav,output\2025-07-29_13-35-01_mic_1_gearbox.pt,2025-07-29 13:35:02
sample000155,test,fan,faulty,abnormal,0.947,True,D:\machine_sounds\fan_faulty\sample948.wav,-12.009,test2\sample000155\mixture.wav,output\2025-07-29_13-35-03_mic_1_fan.pt,2025-07-29 13:35:04
sample000155,test,pump,faulty,abnormal,1.0,True,D:\machine_sounds\pump_faulty\sample138.wav,-12.002,test2\sample000155\mixture.wav,output\2025-07-29_13-35-03_mic_1_pump.pt,2025-07-29 13:35:04
sample000155,test,slider,normal,abnormal,1.0,False,D:\machine_sounds\slider_normal\sample1511.wav,-12.0,test2\sample000155\mixture.wav,output\2025-07-29_13-35-03_mic_1_slider.pt,2025-07-29 13:35:04
sample000155,test,bearing,normal,abnormal,0.99,False,D:\machine_sounds\bearing_normal\sample1594.wav,-12.001,test2\sample000155\mixture.wav,output\2025-07-29_13-35-03_mic_1_bearing.pt,2025-07-29 13:35:04
sample000155,test,gearbox,faulty,abnormal,1.0,True,D:\machine_sounds\gearbox_faulty\sample066.wav,-12.002,test2\sample000155\mixture.wav,output\2025-07-29_13-35-03_mic_1_gearbox.pt,2025-07-29 13:35:04
sample000156,test,fan,faulty,normal,0.003,False,D:\machine_sounds\fan_faulty\sample948.wav,-12.009,test2\sample000156\mixture.wav,output\2025-07-29_13-35-04_mic_1_fan.pt,2025-07-29 13:35:05
